time,node,load,active_sessions,cpu,mem,latency,lag1,lag2,hour,hour_sin,hour_cos
149.0,8.0,88.0,9.0,88.0,23.399315738025415,28.0,27.0,14.0,14.0,-0.4999999999999997,-0.8660254037844388
149.0,8.0,14.0,3.0,14.0,36.852394916911045,9.0,88.0,27.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,8.0,74.0,10.0,74.0,57.563538611925715,6.0,14.0,88.0,14.0,-0.4999999999999997,-0.8660254037844388
156.0,8.0,43.85385768000926,11.0,40.31231460800556,99.55816086281504,28.0,74.0,14.0,14.0,-0.4999999999999997,-0.8660254037844388
157.0,8.0,54.0,7.0,54.0,37.59775171065493,49.0,35.0,74.0,14.0,-0.4999999999999997,-0.8660254037844388
6.0,9.0,77.0,11.0,77.0,83.69990224828935,10.0,77.0,77.0,12.0,1.2246467991473532e-16,-1.0
7.0,9.0,22.0,6.0,22.0,83.12561094819159,47.0,77.0,77.0,12.0,1.2246467991473532e-16,-1.0
8.0,9.0,43.0,7.0,43.0,62.23118279569893,36.0,22.0,77.0,12.0,1.2246467991473532e-16,-1.0
11.0,9.0,59.0,7.0,59.0,38.78299120234604,46.0,43.0,22.0,12.0,1.2246467991473532e-16,-1.0
15.0,9.0,82.0,9.0,82.0,19.611436950146626,19.0,59.0,43.0,12.0,1.2246467991473532e-16,-1.0
21.0,9.0,50.0,9.0,50.0,90.75024437927664,12.0,82.0,59.0,12.0,1.2246467991473532e-16,-1.0
26.0,9.0,41.0,6.0,41.0,39.418377321603124,33.0,50.0,82.0,12.0,1.2246467991473532e-16,-1.0
29.0,9.0,79.0,9.0,79.0,33.94428152492669,24.0,41.0,50.0,12.0,1.2246467991473532e-16,-1.0
29.0,9.0,72.0,9.0,72.0,48.68035190615836,45.0,79.0,41.0,12.0,1.2246467991473532e-16,-1.0
30.0,9.0,17.0,4.0,17.0,51.515151515151516,28.0,72.0,79.0,12.0,1.2246467991473532e-16,-1.0
35.0,9.0,81.0,12.0,81.0,94.6969696969697,47.0,17.0,72.0,12.0,1.2246467991473532e-16,-1.0
38.0,9.0,28.0,5.0,28.0,50.84310850439883,26.0,81.0,17.0,12.0,1.2246467991473532e-16,-1.0
43.0,9.0,78.0,8.0,78.0,11.999022482893452,6.0,28.0,81.0,12.0,1.2246467991473532e-16,-1.0
46.0,9.0,18.0,2.0,18.0,18.31622678396872,42.0,78.0,28.0,12.0,1.2246467991473532e-16,-1.0
47.0,9.0,25.0,5.0,25.0,67.21652003910069,13.0,18.0,78.0,12.0,1.2246467991473532e-16,-1.0
48.0,9.0,12.0,2.0,12.0,20.246823069403714,42.0,25.0,18.0,12.0,1.2246467991473532e-16,-1.0
49.0,9.0,42.0,7.0,42.0,65.67693059628543,27.0,12.0,25.0,12.0,1.2246467991473532e-16,-1.0
50.0,9.0,10.0,2.0,10.0,37.096774193548384,49.0,42.0,12.0,12.0,1.2246467991473532e-16,-1.0
53.0,9.0,47.0,7.0,47.0,60.117302052785924,42.0,10.0,42.0,12.0,1.2246467991473532e-16,-1.0
54.0,9.0,58.0,8.0,58.0,61.47360703812317,19.0,47.0,10.0,12.0,1.2246467991473532e-16,-1.0
61.0,9.0,25.0,7.0,25.0,93.59726295210166,31.0,58.0,47.0,13.0,-0.2588190451025208,-0.9659258262890683
62.0,9.0,36.0,6.0,36.0,54.936461388074285,39.0,25.0,58.0,13.0,-0.2588190451025208,-0.9659258262890683
63.0,9.0,56.0,8.0,56.0,54.88758553274682,26.0,36.0,25.0,13.0,-0.2588190451025208,-0.9659258262890683
64.0,9.0,32.0,6.0,32.0,63.01319648093842,42.0,56.0,36.0,13.0,-0.2588190451025208,-0.9659258262890683
67.0,9.0,46.7692100750337,10.0,41.26152604502022,45.549228507041825,19.0,32.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
70.0,9.0,80.0,11.0,80.0,65.88465298142717,26.0,33.0,32.0,13.0,-0.2588190451025208,-0.9659258262890683
74.0,9.0,20.488576303264665,8.0,17.8931457819588,95.78946766695591,23.0,80.0,33.0,13.0,-0.2588190451025208,-0.9659258262890683
77.0,9.0,81.0,12.0,81.0,85.74046920821115,11.0,14.0,80.0,13.0,-0.2588190451025208,-0.9659258262890683
78.0,9.0,68.0,9.0,68.0,45.49120234604106,9.0,81.0,14.0,13.0,-0.2588190451025208,-0.9659258262890683
81.0,9.0,81.0,12.0,81.0,78.16471163245356,13.0,68.0,81.0,13.0,-0.2588190451025208,-0.9659258262890683
82.0,9.0,56.0,7.0,56.0,41.862170087976544,47.0,81.0,68.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,9.0,41.0,8.0,41.0,95.955522971652,9.0,56.0,81.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,9.0,12.0,2.0,12.0,19.7336265884653,34.0,41.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
87.0,9.0,89.0,12.0,89.0,73.08162267839687,10.0,12.0,41.0,13.0,-0.2588190451025208,-0.9659258262890683
89.0,9.0,72.0,12.0,72.0,96.56647116324535,39.0,89.0,12.0,13.0,-0.2588190451025208,-0.9659258262890683
91.0,9.0,18.750055557976314,4.0,15.650033334785789,16.797480678713494,40.0,72.0,89.0,13.0,-0.2588190451025208,-0.9659258262890683
93.0,9.0,33.0,3.0,33.0,8.55327468230694,29.0,11.0,72.0,13.0,-0.2588190451025208,-0.9659258262890683
94.0,9.0,57.0,9.0,57.0,82.00146627565982,42.0,33.0,11.0,13.0,-0.2588190451025208,-0.9659258262890683
100.0,9.0,53.0,6.0,53.0,24.18132942326491,47.0,57.0,33.0,13.0,-0.2588190451025208,-0.9659258262890683
101.0,9.0,33.56447186321601,9.0,29.738683117929607,90.37270956640077,48.0,53.0,57.0,13.0,-0.2588190451025208,-0.9659258262890683
102.0,9.0,52.130878852889516,12.0,46.878527311733706,95.99037695660057,36.0,24.0,53.0,13.0,-0.2588190451025208,-0.9659258262890683
107.0,9.0,42.0,8.0,42.0,89.55278592375366,43.0,39.0,24.0,13.0,-0.2588190451025208,-0.9659258262890683
109.0,9.0,86.0,10.0,86.0,39.332844574780054,16.0,42.0,39.0,13.0,-0.2588190451025208,-0.9659258262890683
110.0,9.0,36.0,5.0,36.0,35.43499511241447,20.0,86.0,42.0,13.0,-0.2588190451025208,-0.9659258262890683
112.0,9.0,77.0,12.0,77.0,96.7008797653959,26.0,36.0,86.0,13.0,-0.2588190451025208,-0.9659258262890683
117.0,9.0,39.7652910014734,7.0,35.85917460088404,42.51804210928926,10.0,77.0,36.0,13.0,-0.2588190451025208,-0.9659258262890683
120.0,9.0,15.0,1.0,15.0,6.586021505376344,39.0,30.0,77.0,14.0,-0.4999999999999997,-0.8660254037844388
121.0,9.0,30.0,6.0,30.0,63.36754643206256,38.0,15.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
128.0,9.0,69.0,11.0,69.0,95.99217986314761,37.0,30.0,15.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,9.0,48.0,6.0,48.0,38.73411534701857,41.0,69.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
142.0,9.0,72.0,9.0,72.0,40.24926686217009,38.0,48.0,69.0,14.0,-0.4999999999999997,-0.8660254037844388
147.0,9.0,70.0,11.0,70.0,84.93401759530792,17.0,72.0,48.0,14.0,-0.4999999999999997,-0.8660254037844388
150.0,9.0,23.58104947243583,6.0,19.348629683461496,26.0921460841845,47.0,70.0,72.0,14.0,-0.4999999999999997,-0.8660254037844388
152.0,9.0,30.0,6.0,30.0,64.90713587487781,41.0,13.0,70.0,14.0,-0.4999999999999997,-0.8660254037844388
153.0,9.0,74.0,12.0,74.0,98.76588465298143,17.0,30.0,13.0,14.0,-0.4999999999999997,-0.8660254037844388
160.0,9.0,34.83684271236583,8.0,28.902105627419495,26.890260056598336,19.0,74.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
163.0,9.0,44.0783660308217,10.0,40.04701961849302,95.86907857264147,45.0,20.0,74.0,14.0,-0.4999999999999997,-0.8660254037844388
165.0,9.0,34.69463450238481,10.0,31.616780701430883,94.94002388893045,17.0,34.0,20.0,14.0,-0.4999999999999997,-0.8660254037844388
1.0,10.0,81.0,12.0,81.0,78.60459433040077,19.0,81.0,81.0,12.0,1.2246467991473532e-16,-1.0
3.0,10.0,83.0,10.0,83.0,40.542521994134894,43.0,81.0,81.0,12.0,1.2246467991473532e-16,-1.0
6.0,10.0,79.0,12.0,79.0,95.88220918866081,40.0,83.0,81.0,12.0,1.2246467991473532e-16,-1.0
7.0,10.0,68.0,9.0,68.0,53.59237536656891,22.0,79.0,83.0,12.0,1.2246467991473532e-16,-1.0
8.0,10.0,14.0,5.0,14.0,87.15786901270772,47.0,68.0,79.0,12.0,1.2246467991473532e-16,-1.0
17.0,10.0,11.0,5.0,11.0,83.65102639296188,13.0,14.0,68.0,12.0,1.2246467991473532e-16,-1.0
18.0,10.0,82.0,12.0,82.0,95.88220918866081,31.0,11.0,14.0,12.0,1.2246467991473532e-16,-1.0
20.0,10.0,53.0,8.0,53.0,67.72971652003909,46.0,82.0,11.0,12.0,1.2246467991473532e-16,-1.0
20.0,10.0,64.0,7.0,64.0,27.309384164222873,32.0,53.0,82.0,12.0,1.2246467991473532e-16,-1.0
24.0,10.0,13.0,1.0,13.0,7.453567937438906,29.0,64.0,53.0,12.0,1.2246467991473532e-16,-1.0
28.0,10.0,51.0,8.0,51.0,69.39149560117302,42.0,13.0,64.0,12.0,1.2246467991473532e-16,-1.0
31.0,10.0,65.0,11.0,65.0,96.56647116324535,42.0,51.0,13.0,12.0,1.2246467991473532e-16,-1.0
41.0,10.0,22.0,4.0,22.0,52.90811339198436,42.0,65.0,51.0,12.0,1.2246467991473532e-16,-1.0
45.0,10.0,71.0,9.0,71.0,40.59139784946236,43.0,22.0,65.0,12.0,1.2246467991473532e-16,-1.0
45.0,10.0,83.0,9.0,83.0,18.084066471163247,30.0,71.0,22.0,12.0,1.2246467991473532e-16,-1.0
46.0,10.0,64.0,10.0,64.0,85.37390029325513,13.0,83.0,71.0,12.0,1.2246467991473532e-16,-1.0
54.0,10.0,56.0,10.0,56.0,98.30156402737047,10.0,64.0,83.0,12.0,1.2246467991473532e-16,-1.0
58.0,10.0,46.0,7.0,46.0,54.777614858260016,44.0,56.0,64.0,12.0,1.2246467991473532e-16,-1.0
64.0,10.0,84.0,10.0,84.0,47.76392961876833,45.0,46.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
68.0,10.0,77.0,8.0,77.0,10.813782991202347,42.0,84.0,46.0,13.0,-0.2588190451025208,-0.9659258262890683
71.0,10.0,78.0,10.0,78.0,60.826001955034215,44.0,77.0,84.0,13.0,-0.2588190451025208,-0.9659258262890683
72.0,10.0,49.0,9.0,49.0,82.47800586510265,24.0,78.0,77.0,13.0,-0.2588190451025208,-0.9659258262890683
76.0,10.0,88.0,9.0,88.0,22.348484848484848,41.0,49.0,78.0,13.0,-0.2588190451025208,-0.9659258262890683
77.0,10.0,79.0,9.0,79.0,30.461876832844574,19.0,88.0,49.0,13.0,-0.2588190451025208,-0.9659258262890683
78.0,10.0,36.47746148161128,9.0,32.686476888966766,84.68052515960443,44.0,79.0,88.0,13.0,-0.2588190451025208,-0.9659258262890683
80.0,10.0,75.0,9.0,75.0,47.50733137829912,27.0,27.0,79.0,13.0,-0.2588190451025208,-0.9659258262890683
81.0,10.0,35.33104808402058,9.0,33.19862885041235,100.0,39.0,75.0,27.0,13.0,-0.2588190451025208,-0.9659258262890683
81.0,10.0,62.0,8.0,62.0,40.87243401759531,48.0,30.0,75.0,13.0,-0.2588190451025208,-0.9659258262890683
85.0,10.0,41.0,7.0,41.0,76.35630498533725,23.0,62.0,30.0,13.0,-0.2588190451025208,-0.9659258262890683
86.0,10.0,76.0,12.0,76.0,97.31182795698925,35.0,41.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
86.0,10.0,44.0,8.0,44.0,91.09237536656892,6.0,76.0,41.0,13.0,-0.2588190451025208,-0.9659258262890683
91.0,10.0,18.0,5.0,18.0,75.15884652981427,26.0,44.0,76.0,13.0,-0.2588190451025208,-0.9659258262890683
92.0,10.0,82.0,8.0,82.0,15.689149560117302,10.0,18.0,44.0,13.0,-0.2588190451025208,-0.9659258262890683
93.0,10.0,78.0,9.0,78.0,31.72043010752688,33.0,82.0,18.0,13.0,-0.2588190451025208,-0.9659258262890683
93.0,10.0,17.0,6.0,17.0,89.17399804496578,12.0,78.0,82.0,13.0,-0.2588190451025208,-0.9659258262890683
96.0,10.0,39.0,8.0,39.0,93.64613880742912,46.0,17.0,78.0,13.0,-0.2588190451025208,-0.9659258262890683
96.0,10.0,65.0,10.0,65.0,84.81182795698925,30.0,39.0,17.0,13.0,-0.2588190451025208,-0.9659258262890683
97.0,10.0,36.67426587007583,6.0,34.8045595220455,28.58036128449172,44.0,65.0,39.0,13.0,-0.2588190451025208,-0.9659258262890683
99.0,10.0,22.879622470505392,6.0,17.727773482303235,33.878632956921614,37.0,32.0,65.0,13.0,-0.2588190451025208,-0.9659258262890683
102.0,10.0,76.0,11.0,76.0,76.06304985337243,39.0,10.0,32.0,13.0,-0.2588190451025208,-0.9659258262890683
104.0,10.0,62.0,9.0,62.0,65.95796676441837,41.0,76.0,10.0,13.0,-0.2588190451025208,-0.9659258262890683
106.0,10.0,42.3421500893968,9.0,37.80529005363808,52.594044786491864,9.0,62.0,76.0,13.0,-0.2588190451025208,-0.9659258262890683
108.0,10.0,89.0,10.0,89.0,34.970674486803524,13.0,31.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
109.0,10.0,32.0,6.0,32.0,69.15933528836756,25.0,89.0,31.0,13.0,-0.2588190451025208,-0.9659258262890683
116.0,10.0,81.0,12.0,81.0,86.3514173998045,22.0,32.0,89.0,13.0,-0.2588190451025208,-0.9659258262890683
125.0,10.0,59.0,10.0,59.0,94.46480938416423,20.0,81.0,32.0,14.0,-0.4999999999999997,-0.8660254037844388
127.0,10.0,24.69921397451516,9.0,19.219528384709097,71.77978334151672,38.0,59.0,81.0,14.0,-0.4999999999999997,-0.8660254037844388
132.0,10.0,30.33010293938842,9.0,25.79806176363305,73.55696786197238,22.0,11.0,59.0,14.0,-0.4999999999999997,-0.8660254037844388
133.0,10.0,50.0,9.0,50.0,90.17595307917888,8.0,19.0,11.0,14.0,-0.4999999999999997,-0.8660254037844388
134.0,10.0,28.529891389864023,9.0,25.11793483391841,83.69054893131218,43.0,50.0,19.0,14.0,-0.4999999999999997,-0.8660254037844388
139.0,10.0,86.0,12.0,86.0,87.18230694037146,29.0,20.0,50.0,14.0,-0.4999999999999997,-0.8660254037844388
140.0,10.0,54.0,7.0,54.0,40.22482893450635,26.0,86.0,20.0,14.0,-0.4999999999999997,-0.8660254037844388
144.0,10.0,47.0,7.0,47.0,47.372922776148584,41.0,54.0,86.0,14.0,-0.4999999999999997,-0.8660254037844388
146.0,10.0,37.39052456787596,9.0,32.834314740725574,64.3802567479715,27.0,47.0,54.0,14.0,-0.4999999999999997,-0.8660254037844388
146.0,10.0,61.0,10.0,61.0,94.59921798631477,48.0,26.0,47.0,14.0,-0.4999999999999997,-0.8660254037844388
146.0,10.0,34.0,4.0,34.0,12.353372434017595,29.0,61.0,26.0,14.0,-0.4999999999999997,-0.8660254037844388
147.0,10.0,69.0,7.0,69.0,10.63049853372434,46.0,34.0,61.0,14.0,-0.4999999999999997,-0.8660254037844388
148.0,10.0,67.0,11.0,67.0,97.31182795698925,21.0,69.0,34.0,14.0,-0.4999999999999997,-0.8660254037844388
152.0,10.0,65.0,9.0,65.0,67.44868035190615,29.0,67.0,69.0,14.0,-0.4999999999999997,-0.8660254037844388
155.0,10.0,43.457125611404564,10.0,38.47427536684274,68.36261564045626,23.0,65.0,67.0,14.0,-0.4999999999999997,-0.8660254037844388
162.0,10.0,67.0,9.0,67.0,46.66422287390029,16.0,31.0,65.0,14.0,-0.4999999999999997,-0.8660254037844388
3.0,11.0,33.0,5.0,33.0,41.73998044965787,41.0,33.0,33.0,12.0,1.2246467991473532e-16,-1.0
8.0,11.0,32.0,3.0,32.0,8.944281524926687,34.0,33.0,33.0,12.0,1.2246467991473532e-16,-1.0
8.0,11.0,77.0,11.0,77.0,72.67839687194527,48.0,32.0,33.0,12.0,1.2246467991473532e-16,-1.0
14.0,11.0,49.0,8.0,49.0,64.11290322580645,34.0,77.0,32.0,12.0,1.2246467991473532e-16,-1.0
16.0,11.0,88.0,12.0,88.0,83.1622678396872,40.0,49.0,77.0,12.0,1.2246467991473532e-16,-1.0
19.0,11.0,73.0,10.0,73.0,66.26344086021506,11.0,88.0,49.0,12.0,1.2246467991473532e-16,-1.0
23.0,11.0,16.0,4.0,16.0,66.27565982404691,16.0,73.0,88.0,12.0,1.2246467991473532e-16,-1.0
23.0,11.0,42.0,5.0,42.0,17.741935483870968,34.0,16.0,73.0,12.0,1.2246467991473532e-16,-1.0
24.0,11.0,37.0,5.0,37.0,33.35777126099707,23.0,42.0,16.0,12.0,1.2246467991473532e-16,-1.0
26.0,11.0,63.0,7.0,63.0,23.228250244379275,48.0,37.0,42.0,12.0,1.2246467991473532e-16,-1.0
29.0,11.0,17.0,6.0,17.0,98.80254154447702,19.0,63.0,37.0,12.0,1.2246467991473532e-16,-1.0
31.0,11.0,80.0,12.0,80.0,97.32404692082112,27.0,17.0,63.0,12.0,1.2246467991473532e-16,-1.0
32.0,11.0,62.0,7.0,62.0,24.951124144672534,29.0,80.0,17.0,12.0,1.2246467991473532e-16,-1.0
32.0,11.0,43.0,6.0,43.0,46.761974584555226,17.0,62.0,80.0,12.0,1.2246467991473532e-16,-1.0
34.0,11.0,64.0,10.0,64.0,76.41739980449658,22.0,43.0,62.0,12.0,1.2246467991473532e-16,-1.0
38.0,11.0,63.0,10.0,63.0,92.53421309872923,34.0,64.0,43.0,12.0,1.2246467991473532e-16,-1.0
41.0,11.0,43.0,6.0,43.0,34.50635386119257,19.0,63.0,64.0,12.0,1.2246467991473532e-16,-1.0
41.0,11.0,20.0,6.0,20.0,97.14076246334311,5.0,43.0,63.0,12.0,1.2246467991473532e-16,-1.0
46.0,11.0,29.0,4.0,29.0,33.5288367546432,42.0,20.0,43.0,12.0,1.2246467991473532e-16,-1.0
52.0,11.0,43.0,9.0,43.0,95.32013685239492,38.0,29.0,20.0,12.0,1.2246467991473532e-16,-1.0
65.0,11.0,50.0,7.0,50.0,50.24437927663734,32.0,43.0,29.0,13.0,-0.2588190451025208,-0.9659258262890683
67.0,11.0,62.0,8.0,62.0,39.870478983382206,38.0,50.0,43.0,13.0,-0.2588190451025208,-0.9659258262890683
72.0,11.0,73.0,7.0,73.0,12.658846529814271,33.0,62.0,50.0,13.0,-0.2588190451025208,-0.9659258262890683
75.0,11.0,89.0,11.0,89.0,43.78054740957967,49.0,73.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,11.0,23.0,6.0,23.0,75.30547409579668,48.0,89.0,73.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,11.0,85.0,12.0,85.0,72.00635386119258,44.0,23.0,89.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,11.0,84.0,10.0,84.0,41.63000977517107,27.0,85.0,23.0,13.0,-0.2588190451025208,-0.9659258262890683
92.0,11.0,49.0,5.0,49.0,19.037145650048874,41.0,84.0,85.0,13.0,-0.2588190451025208,-0.9659258262890683
92.0,11.0,72.0,11.0,72.0,88.86852394916912,24.0,49.0,84.0,13.0,-0.2588190451025208,-0.9659258262890683
101.0,11.0,40.0,5.0,40.0,26.344086021505376,9.0,72.0,49.0,13.0,-0.2588190451025208,-0.9659258262890683
104.0,11.0,35.0,4.0,35.0,24.41348973607038,35.0,40.0,72.0,13.0,-0.2588190451025208,-0.9659258262890683
106.0,11.0,50.0,8.0,50.0,63.97849462365591,45.0,35.0,40.0,13.0,-0.2588190451025208,-0.9659258262890683
109.0,11.0,53.0,7.0,53.0,51.36852394916911,44.0,50.0,35.0,13.0,-0.2588190451025208,-0.9659258262890683
114.0,11.0,26.0,6.0,26.0,72.87390029325513,25.0,53.0,50.0,13.0,-0.2588190451025208,-0.9659258262890683
115.0,11.0,23.0,4.0,23.0,34.628543499511245,13.0,26.0,53.0,13.0,-0.2588190451025208,-0.9659258262890683
118.0,11.0,38.0,6.0,38.0,53.580156402737046,40.0,23.0,26.0,13.0,-0.2588190451025208,-0.9659258262890683
118.0,11.0,50.0,6.0,50.0,32.89345063538612,18.0,38.0,23.0,13.0,-0.2588190451025208,-0.9659258262890683
127.0,11.0,34.0,6.0,34.0,69.56256109481916,48.0,50.0,38.0,14.0,-0.4999999999999997,-0.8660254037844388
134.0,11.0,50.0,7.0,50.0,41.04349951124145,21.0,34.0,50.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,11.0,72.0,9.0,72.0,52.798142717497555,10.0,50.0,34.0,14.0,-0.4999999999999997,-0.8660254037844388
141.0,11.0,26.906703415784783,7.0,23.344022049470873,64.24205575536573,24.0,72.0,50.0,14.0,-0.4999999999999997,-0.8660254037844388
143.0,11.0,75.0,9.0,75.0,31.048387096774192,21.0,18.0,72.0,14.0,-0.4999999999999997,-0.8660254037844388
145.0,11.0,84.0,12.0,84.0,83.1989247311828,33.0,75.0,18.0,14.0,-0.4999999999999997,-0.8660254037844388
146.0,11.0,43.0,6.0,43.0,48.069403714565006,25.0,84.0,75.0,14.0,-0.4999999999999997,-0.8660254037844388
149.0,11.0,54.0,8.0,54.0,71.19990224828935,32.0,43.0,84.0,14.0,-0.4999999999999997,-0.8660254037844388
157.0,11.0,88.0,10.0,88.0,43.29178885630498,8.0,54.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
161.0,11.0,57.0,10.0,57.0,88.12316715542522,6.0,88.0,54.0,14.0,-0.4999999999999997,-0.8660254037844388
164.0,11.0,53.0,6.0,53.0,27.48044965786901,5.0,57.0,88.0,14.0,-0.4999999999999997,-0.8660254037844388
1.0,12.0,44.0,4.0,44.0,7.636852394916911,26.0,44.0,44.0,12.0,1.2246467991473532e-16,-1.0
9.0,12.0,12.0,5.0,12.0,82.1236559139785,31.0,44.0,44.0,12.0,1.2246467991473532e-16,-1.0
11.0,12.0,75.0,10.0,75.0,56.54936461388075,15.0,12.0,44.0,12.0,1.2246467991473532e-16,-1.0
11.0,12.0,49.0,5.0,49.0,8.10117302052786,14.0,75.0,12.0,12.0,1.2246467991473532e-16,-1.0
14.0,12.0,56.0,6.0,56.0,11.265884652981427,5.0,49.0,75.0,12.0,1.2246467991473532e-16,-1.0
20.0,12.0,39.0,5.0,39.0,31.329423264907135,19.0,56.0,49.0,12.0,1.2246467991473532e-16,-1.0
30.0,12.0,46.0,5.0,46.0,8.321114369501466,47.0,39.0,56.0,12.0,1.2246467991473532e-16,-1.0
31.0,12.0,28.0,5.0,28.0,46.05327468230694,30.0,46.0,39.0,12.0,1.2246467991473532e-16,-1.0
37.0,12.0,53.0,10.0,53.0,94.6969696969697,46.0,28.0,46.0,12.0,1.2246467991473532e-16,-1.0
46.0,12.0,15.0,5.0,15.0,71.90860215053763,12.0,53.0,28.0,12.0,1.2246467991473532e-16,-1.0
47.0,12.0,45.0,5.0,45.0,20.39345063538612,47.0,15.0,53.0,12.0,1.2246467991473532e-16,-1.0
53.0,12.0,22.0,6.0,22.0,92.49755620723363,6.0,45.0,15.0,12.0,1.2246467991473532e-16,-1.0
55.0,12.0,56.0,7.0,56.0,42.42424242424242,24.0,22.0,45.0,12.0,1.2246467991473532e-16,-1.0
64.0,12.0,30.0,3.0,30.0,15.383675464320627,23.0,56.0,22.0,13.0,-0.2588190451025208,-0.9659258262890683
65.0,12.0,28.0,7.0,28.0,99.43792766373411,8.0,30.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
67.0,12.0,69.0,11.0,69.0,98.8880742913001,48.0,28.0,30.0,13.0,-0.2588190451025208,-0.9659258262890683
71.0,12.0,58.0,8.0,58.0,61.14369501466276,15.0,69.0,28.0,13.0,-0.2588190451025208,-0.9659258262890683
75.0,12.0,37.0,8.0,37.0,96.34652981427175,18.0,58.0,69.0,13.0,-0.2588190451025208,-0.9659258262890683
80.0,12.0,53.0,5.0,53.0,7.60019550342131,37.0,37.0,58.0,13.0,-0.2588190451025208,-0.9659258262890683
82.0,12.0,28.762063361143795,8.0,22.857238016686274,43.20932192314764,43.0,53.0,37.0,13.0,-0.2588190451025208,-0.9659258262890683
83.0,12.0,39.74768899222575,11.0,33.84861339533545,76.01149006414349,22.0,14.0,53.0,13.0,-0.2588190451025208,-0.9659258262890683
86.0,12.0,89.0,13.0,89.0,96.38318670576736,18.0,25.0,14.0,13.0,-0.2588190451025208,-0.9659258262890683
98.0,12.0,63.0,6.0,63.0,7.710166177908113,46.0,89.0,25.0,13.0,-0.2588190451025208,-0.9659258262890683
104.0,12.0,16.326703446123947,2.0,14.596022067674369,13.900769354989169,33.0,63.0,89.0,13.0,-0.2588190451025208,-0.9659258262890683
106.0,12.0,47.0,8.0,47.0,66.11681329423264,21.0,12.0,63.0,13.0,-0.2588190451025208,-0.9659258262890683
111.0,12.0,62.0,7.0,62.0,28.213587487781037,27.0,47.0,12.0,13.0,-0.2588190451025208,-0.9659258262890683
114.0,12.0,86.0,11.0,86.0,55.193059628543494,7.0,62.0,47.0,13.0,-0.2588190451025208,-0.9659258262890683
115.0,12.0,27.0,3.0,27.0,6.952590420332355,33.0,86.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
122.0,12.0,18.513429959292584,4.0,16.30805797557555,35.08660365527129,15.0,27.0,86.0,14.0,-0.4999999999999997,-0.8660254037844388
130.0,12.0,76.0,11.0,76.0,68.23069403714564,5.0,13.0,27.0,14.0,-0.4999999999999997,-0.8660254037844388
130.0,12.0,30.0,5.0,30.0,53.47018572825024,30.0,76.0,13.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,12.0,67.0,10.0,67.0,71.76197458455523,38.0,30.0,76.0,14.0,-0.4999999999999997,-0.8660254037844388
131.0,12.0,47.0,6.0,47.0,42.98631476050831,22.0,67.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
132.0,12.0,30.0,7.0,30.0,90.6158357771261,40.0,47.0,67.0,14.0,-0.4999999999999997,-0.8660254037844388
138.0,12.0,37.0,4.0,37.0,20.625610948191593,29.0,30.0,47.0,14.0,-0.4999999999999997,-0.8660254037844388
140.0,12.0,59.0,6.0,59.0,11.412512218963832,48.0,37.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
153.0,12.0,25.73794501049168,5.0,21.04276700629501,15.606712706053955,15.0,59.0,37.0,14.0,-0.4999999999999997,-0.8660254037844388
155.0,12.0,67.0,9.0,67.0,57.551319648093845,34.0,14.0,59.0,14.0,-0.4999999999999997,-0.8660254037844388
156.0,12.0,85.0,11.0,85.0,54.63098729227761,12.0,67.0,14.0,14.0,-0.4999999999999997,-0.8660254037844388
156.0,12.0,32.0,5.0,32.0,48.338220918866085,43.0,85.0,67.0,14.0,-0.4999999999999997,-0.8660254037844388
163.0,12.0,68.0,9.0,68.0,61.37585532746823,11.0,32.0,85.0,14.0,-0.4999999999999997,-0.8660254037844388
164.0,12.0,67.0,11.0,67.0,97.78836754643207,16.0,68.0,32.0,14.0,-0.4999999999999997,-0.8660254037844388
0.0,13.0,24.0,3.0,24.0,27.81036168132942,29.0,24.0,24.0,12.0,1.2246467991473532e-16,-1.0
2.0,13.0,14.0,2.0,14.0,17.6197458455523,19.0,24.0,24.0,12.0,1.2246467991473532e-16,-1.0
6.0,13.0,72.0,8.0,72.0,25.977517106549364,36.0,14.0,24.0,12.0,1.2246467991473532e-16,-1.0
12.0,13.0,39.0,5.0,39.0,38.049853372434015,11.0,72.0,14.0,12.0,1.2246467991473532e-16,-1.0
